id,text,rate
1.38719E+18,".@POTUS @KamalaHarris, the world is calling on you to suspend the #patents and share the science, so that more countries can produce the life-saving @Pfizer @JNJNews &amp; @moderna_tx #COVID19 #vaccines. Everyone deserves a fair shot! #PeoplesVaccine https://t.co/Sr8zRl4VlJ",Positive
1.38719E+18,"@troutslayer67 Drink as much water as you can stand after. And when you think you've had enough, drink more. Really helped me after my 2nd shot of Pfizer &amp; my adult kid's 2nd Moderna shots!",Positive 
1.38719E+18,"@AKlueber @daveweigel @SecondGentleman i have every vaccine needed up until this point. iâ€™m not anti-vax bc i refuse to get a covid shot. iâ€™m anti experimental vaccine. what are the long term side effects? as a healthy person in their 20s iâ€™ll take my shot with covid, 98% survival rate.",Negative
1.38719E+18,One Dose Of Covid Vaccine Cuts Household Spread By Up To 50%: UKÂ Study https://t.co/S98Ek76DJS,Positive
1.38719E+18,"@natesnothings @Scripturenews1 @RobertLusetich @DonaldJTrumpJr Yes the former guy &amp; melanoma got their vaccine shots right before they left the final time. He lied people died. Still lying! I really donâ€™t think he ever had covid, another ploy for his base!",Negative
1.38719E+18,"@duckkotz @Klutzy_Mr_J @MaximeBernier If you die from covid, we care
If you die from vaccine, we don't care.",Negative
1.38719E+18,"@troutslayer67 Husband had both of his Moderna over a month ago, he didnâ€™t even have a sore arm. He got a rash later, but he has immune issues so thatâ€™s kind of normal for him. I had my second Pfizer shot two weeks ago, no issues. Congratulationsâ£ï¸ðŸ™ðŸ»ðŸ¥°",Positive
1.38719E+18,"@RepJimBanks Biden got the info from Trump's contract with Pfizer.

""Under the terms of the agreement, Pfizer will deliver at least 70 million doses by June 30, 2021, with the balance of the 100 million doses to be delivered no later than July 31, 2021.""
https://t.co/lMgEH4JX7U",Neutral
1.38719E+18,@88Deadeye @Jatin_1998 @CP24 Loss of taste is not a side effect of the COVID-19 vaccine.,Neutral
1.38719E+18,"When it's your turn, who are you getting the COVID-19 vaccine for? Thank you, Cheryl, for reminding us that getting the vaccine is not just for ourselves but our loved ones. Share your #HIGotVaccinated story at https://t.co/gkowRpdk4L https://t.co/4eScNVntJC",Positive
1.38719E+18,"@RexChapman Which one did you get? I had a massive headache with the second moderna but on the bright side, I can teleport now!",Negative
1.38719E+18,I got moderna bc itâ€™s the most modern,Negative
1.38719E+18,"@waitforthedip @Daymarelis29 Yea I think thatâ€™s a typo. Find the video and listen. If she said it, itâ€™s a misspeak. Governments donâ€™t give $4 billion to a specific drug. COVAX is a group with the WHO.",neutral
1.38719E+18,So ... no whining! #covid19 #vaccine https://t.co/TtiXZQ1ehP,Neutral
1.38719E+18,Not sure if this is true but was told by an essential worker this evening that she is not able to register for the COVID-19 vaccine because her OHIP card is the red and white one.  Her niece has been trying to register her but not able to.,Negative
1.38719E+18,Did Centner Academy in Florida Bar Vaccinated Teachers? https://t.co/tBIjraTvqX via @snopes ...yup. They did.,Neutral
1.38719E+18,"Florida private schools bans teachers from getting Covid vaccine, citing baseless conspiracy theory https://t.co/KPnx5qO0Sy via @Yahoo school of higher ignorance..",Negative
1.38719E+18,Getting the covid vaccine actually raises your IQ. At which point you realise Joe Rogan is an idiot. Thatâ€™s why heâ€™s telling people not to get it.,Positive
1.38719E+18,@NurseHezz @pietro_fiz @drdavidsamadi People have their reasons as to why theyâ€™re against the vaccine. I lost 5 co workers now due to the moderna and pfizer vaccines. I respect your decision to take it. I would appreciate if you would respect ours too. If not then I can just go ahead and start trolling you ðŸ˜,Neutral
1.38719E+18,"We know that demand for the AstraZeneca vaccines is high in many areas, unfortunately available supply through pharmacies in some regions will continue to be limited until additional supplies come in.",Neutral
1.38719E+18,@MUD_MAN_PILLD Pointing down to hell where youâ€™re headed when you die from Covid cuz your vaccine is inferior,Negative
1.38719E+18,Eau Claire Area School District students 16 and older are being given the opportunity to receive their first dose of the COVID-19 during school hours. https://t.co/lX0LQo5JSq,Positive
1.38719E+18,Excited for the opening of a new #COVID vaccine hub @nyphospital - we are ready to continue our commitment of getting as many #NewYorkers vaccinated as possible - herd immunity is within reach!!! ðŸ’‰ https://t.co/G5cLDgY47z,Positive
1.38719E+18,@Lex_Jurgen @nypost Fact: Many pharmaceutical companies invested significant resources into quickly developing a vaccine for COVID-19 because of the world-wide impact of the pandemic.,Positive
1.38719E+18,"@DowCord @kmeinke The data is showing this to be highly UNLIKELY though. The vaccine also helps people not GET Covid, and that makes you far less likely to give it to others. So, not really true per the latest evidence.",Positive
1.38719E+18,"If you die from covid, we care
If you die from vaccine, we don't care.",Neutral
1.38719E+18,"Not a regular tweeter. Current alarming Covid-19 situation making me restless and hypoxic. My take on current situation:
IT HAS MELTED DOWN TO
MASK+VACCINE+ LOCKDOWN.
And ofcourse PREPAREDNESS at war footing level.",Negative
1.38719E+18,"Foreign aid arrives in India to tackle COVID-19 crisis, nation expecting lion's share of surplus US AstraZeneca vaccines
https://t.co/nMNHD2Sa4D",positive
1.38719E+18,"Me, already experiencing side effects from the second Moderna dose but still happy as a clam to have gotten the vaccine: https://t.co/AeIUgOC8NX",positive
1.38719E+18,"Hello,
There will be no stream today or Saturday. I have to take care of something on Saturday, and no stream today because the side effects of the 2nd dose of the covid vaccine is taking a toll on me. Next stream is TBD. Thank you and Iâ€™m sorry ðŸ¥ºðŸ’œ",Negative
1.38719E+18,"Engineer, 27, died weeks after having first AstraZeneca covid jab https://t.co/oO3TVyInpt via https://t.co/ZoAPQBluzb",Negative
1.38719E+18,"@Communista2 Masks do not block viruses 
The number of deaths from Covid have been exaggerated 
We didnâ€™t NEED the vaccine 
Anyone who disagrees with these points is a fool and has NO idea what constitutes REAL SCIENCE",Negative
1.38719E+18,"If you donâ€™t have a compromised immune system and are relatively healthy, thereâ€™s a 99.8% survival rate. We never hear the number of ppl who got covid and survived. Once your DNA is altered by the vaccine, you canâ€™t â€œun-alterâ€ them. As  the saying goes youâ€™re shit out of luck. https://t.co/R9MrWlqrGC",Negative
1.38719E+18,@jxor @RingsBrady6 @blogsofstuff @JenniferMascia @AlexPattyy Immune compromised have been living with these risks way before covid came along. There will always be people who refuse to vaccinate or cannot for whatever reason. You donâ€™t get a vaccine you donâ€™t need just because other people want you to. It doesnâ€™t work that way. Sorry,Positive 
1.38719E+18,"Starting today, this AstraZeneca vaccine will be available to anyone 30 and older, starting with some of the â€˜hot spotâ€™ community clinics. As we receive enough AstraZeneca to add appointments at pharmacies, it will be made available to anyone in the province aged 30 and older.",Positive
1.38719E+18,"One dose of a Covid-19 vaccine can cut transmission of the virus by up to a half, a new Public Health England study has shown.
https://t.co/BvSZOnVFEV",Positive
1.38719E+18,"One dose of a Covid-19 vaccine can cut transmission of the virus by up to a half, a new Public Health England study has shown.
https://t.co/zwJY09xBP8",Positive
1.38719E+18,@Lex_Jurgen @nypost Myth: The COVID-19 vaccine is not safe because it was rapidly developed and tested.,Negative
1.38719E+18,To Dr Haseltine...How long should a person wait to have the vaccine after they have Covid-19...I really appreciate your input,Neutral
1.38719E+18,"@Angelicanang2 Don't advocate nor discourage it. 
Some family took Pfizer others took Moderna. No adverse reactions to date. We don't regret it.

Don't like Govt pushing the vaccine, its personal, &amp; oppose a Passport. Our daughter, a Republican, has a dual degree in Microbiology &amp; Chemistry.",Positive
1.38719E+18,"Quote from DBH/Dix: ""We know demand for the AstraZeneca vaccine is high in many areas. Unfortunately, available supply through pharmacies in some regions will continue to be limited until additional supplies come in.""

No further supply is expected this week. 

@CapitalDailyVic",neutral
1.38719E+18,Lions OT Taylor Decker not getting COVID-19 vaccine https://t.co/CFi8oiBOYB via @yardbarker,Negative
1.38719E+18,"Living, working or studying in CT, 16 or older, &amp; have not had a COVID-19 vaccine? UConn has shots for you, go to this link: https://t.co/gyPxpcoR0W
Let's beat this terrible disease and get vaccinated. We need to get more people vaccinated to return to normal. Vaccines work!",Neutral
1.38719E+18,Also Iâ€™m well aware that no vaccine is 100% effective and that covid can mutate quite a bit (hopefully not too much)...still wearing my mask *indoors* around others etc in crowded spaces. Its just this thing gave me Hope and a feeling of Freedom (and I hate needles and shots!),Positive
1.38719E+18,Very worried about the Covid situation in India for a lot of reasons (people dying is bad!). My grandparents have been vaccinated so not too worried about them and theyre in a less affected area but the Modi govt sucks ass as usual and the West's vaccine imperialism isn't helping,Positive
1.38719E+18,"@AlexPattyy @mmfa Good. He is 100% correct about the way the government is currently misinforming the public about matters of risk and he is also correct that there is a cost to taking the vaccine and those for whom the risk of covid is low, taking the vaccine is not worth the risk.",Negative
1.38719E+18,"$NVAX | USTRâ€™s Tai Discussed Increasing Covid-19 Vaccine Production With Novavax Executive 
- Discussed Proposed Waiver Of WTO Intellectual Property Rights",Neutral
1.38719E+18,"Insider
Moderna's CEO shares his strategy to develop a single vaccine that protects against COVID-19, the flu, and other respiratory illnesses",Positive
1.38719E+18,"@Liz_Wheeler If you're not vaccinated you're more likely to pass on the virus to others and/or enable a new strain to develop. 

Also, statistically for all ages the side effects of the vaccine are much less than the effects of covid.",Positive
1.38719E+18,Just got my second Moderna shot.ðŸ’‰ðŸ’‰ https://t.co/WazfcwafbC,Neutral
1.38719E+18,"someone like you (oxford, #3) â€¢ lauren layne

[reread]

â€” 4/5 https://t.co/T8H7VaxAPx",Irrelevant
1.38719E+18,@ambernoelle Not with the vaccine but a few months after having Covid I had a horrendously heavy period unlike anything Iâ€™ve had. I went to the doctor because I thought I was having a miscarriage!,Positive
1.38719E+18,"Today someone I care about sent a 10th anti-covid vaccine msg. I said "" Please don't send anti-vaccine news cuz my whole family is vaccinated &amp; I cant take the negative energy"". She said ""I thought you wanted to live, not be dead"". I blocked her. I had to. I can't take it anymore",Negative
1.38719E+18,"and I am still fuckin going for the second dose anyway. I'm pretty sure the heart issues are more a covid thing than a vaccine thing and if I actually got covid, the lasting effects on my body and heart would be far, far worse",Positive 
1.38719E+18,@88Deadeye @Jatin_1998 @CP24 From a vaccine or covid,Neutral
1.38719E+18,"Itâ€™s not a vaccine.  We have vaccines that are effective and safe for other â€œailmentsâ€, but what theyâ€™re pushing for Covid is not!  Investigate on your own, find the truth.

 â€œA vaccine is a substance introduced into someone's body to prevent them from getting a specific diseaseâ€",Positive
1.38719E+18,"#philly is looking to get needles into arms, as they try to avoid wasting thousands of Pfizer covid vaccine doses @KYWNewsradio https://t.co/sfPanjQgCD",Neutral
1.38719E+18,"#Covid19 in BC: 
799 new cases (tl 127,048 cases in BC)
500 hosp
164 ICU
121 Vcr
534 Fraser
28 Island
16 N BC
*no new deaths* 
1,671,128 doses of Pfizer-BioNTech, Moderna and AstraZeneca COVID-19 vaccines administered in B.C., 89,457 of which are second doses #bcpoli @chek_news",Neutral
1.38719E+18,"@Lex_Jurgen @nypost COVID-19 vaccine myths debunked
https://t.co/DORxmf20iT",Positive
1.38719E+18,"@RightWingCope @Spotify @joerogan irritates me so much, he tries to act so concerned and enlightened and tries to say COVID is statistically not dangerous for young people but ignores the fact that the vaccine is statistically EVEN LESS dangerous than the virus, like get fucked",Positive 
1.38719E+18,"If you're a 21-year-old don't go to Joe Rogan for advice about vaccines. 

https://t.co/R84XADoECO",Positive
1.38719E+18,"Hospital in Indian city has only 3 hours worth of oxygen left and 430 Covid-19 patients

https://t.co/vOK0jOQ1YA",Irrelevant
1.38719E+18,"@JesseCharlesLee California is actually in the middle of the pack on vaccine distribution

Chart below is shots in arms per 100,000 from the @CDCgov 
https://t.co/OuEaP2rL2b

We are behind all of New England, New York, New Mexico, Pennsylvania, South Dakota, Virginia, Wisconsin, etc. https://t.co/UCLuQQMIV6",neutral
1.38719E+18,"@kkaystronger @JeremyVCruz @Liz_Wheeler You're so right! I had no idea this could happen. I heard about medical mushrooms helping, so I ordered two types to try, just waiting to give my body time to adjust to the vaccine first. Oddly I apparently very abruptly jumped into menopause during right after getting COVID the",Irrelevant
1.38719E+18,"@RoughNeck99801 the lie that you're safe from covid if you're young and healthy, the lie that the vaccine has side effects more dangerous than covid, the lie that health is not a public responsibility, the lie that you can refuse to do your part for the world and remain a decent human being",Negative
1.38719E+18,"@ascalonstrategy @thebitcoinrabbi @PeterMcCormack https://t.co/YfAW25H6FG

&gt; Getting both doses of the vaccine means your body is shown this spike protein multiple times in a short duration. â€œSo that immune response might be bigger, better and longer lasting than just getting the infection one time,â€ she said.",Positive 
1.38719E+18,"@lapisarrows https://t.co/By2C0waaxj
Moderna prob. Tho im burning on it rn",Negative
1.38719E+18,@crazyrichjason Yep...the pole sometimes gets stuck in the mud when punting at Oxford which can lead to you falling in the water if you're not careful. I always felt Cambridge punting on top of the till was a bit dangerous lol!,Irrelevant
1.38719E+18,Nothing about the covid vaccine is fun,Negative
1.38719E+18,"COVID Is Going Away, and Itâ€™s Making Some Trump Fans Crazy https://t.co/b6evjNHv4A",Neutral
1.38719E+18,"Vaccine vaccine vaccine -- on the other hand, half of adults under 60 haven't had any #COVID19 shots yet. Some have been going to the hospital with the Rona... https://t.co/xNKnBiFh0N https://t.co/YGiSspooKg",Negative
1.38719E+18,@michellewheez11 @NC5 But it has been approved by the FDA. And they arenâ€™t giving the vaccine to anyone under 16 yet. As it hasnâ€™t been approved yet.  https://t.co/4mnK7Ldzvh,Negative
1.38719E+18,The second Moderna shot working through my body https://t.co/6JT54B5MK4,Neutral
1.38719E+18,"@sirpenski @JaclynHord @arkmedic Iâ€™m guessing any spike protein developing agent in the body; and that includes at least Pfizer, Moderna, and AstraZeneca too. 

https://t.co/NdZ6CLWm5A",Neutral
1.38719E+18,"Rode my bike for 16 miles today and got my second dose â€” Iâ€™m gonna be so freaking eggshausted tomorrow 
(âŽâ€¢Ì›Ì£Ì£ê’¶Ì¯â€¢Ì›Ì£Ì£âŽ) 

officially a âœ¨moderna mamiâœ¨ though!",Negative
1.38719E+18,"@Nolzy__ @Patrick36815925 @sukhishima @Messy_Jessie1 @Liz_Wheeler Oh, unlike how they're FORCING people to get the COVID vaccine?",Negative
1.38719E+18,"Hubby was playing golf on Monday. 
At 19th hole Graham (conspiracy theorist gardener) claims 2% of people who have AZ vaccine will get blood clots but only 0.01% will die from Covid.
Ian (nuclear physicist) says I think you've got your numbers wrong there Graham.
Graham shut up.",positive
1.38719E+18,@OsmanZtheGooner @Spotify letting Joe Rogan use their platform to tell people NOT to get a Covid vaccine. Not the kind of ethical leader Iâ€™m looking for #KroenkeOut #ek?,positive
1.38719E+18,"@TESLAcharts I had similar misgivings about moderna  on a corporate governance level, and relieved to see the researchers at its core deliver so strongly. a very cool technology",Neutral
1.38719E+18,Statement: Pfizer position on dosing intervals of the Pfizer-BioNTech COVID-19 Vaccine | Pfizer Canada NOT MONTHS APART â¦@JustinTrudeauâ© â¦@erinotooleâ© â¦@theJagmeetSinghâ© â¦@Gov_NBâ© â¦@premierbhiggsâ©  https://t.co/lOb4JRequM,Neutral
1.38719E+18,@ralphrgp @TheTrueVanguard @dammit2h3ll The fatigue is caused by the the energy usage of your immune system as it responds to a foreign body. The Pfizer and moderna vaccines donâ€™t contain the virus at all.,Positive
1.38719E+18,"Quebec confirms 1st death of healthy 54 year old female related to rare AstraZeneca-linked blood clots, emphasizes benefits outweigh risks - CBC News #coronavirus #pandemic #pandemicplanning #covid #covid19  https://t.co/JZUWGAvp2m",Negative
1.38719E+18,EXCLUSIVE: Pfizer &amp; Moderna mRNA Jabs Could Lead to a Slew of Neurological Degenerative Diseases https://t.co/VFrbslsuxR,Negative
1.38719E+18,"@donnahot4Gaz I'm having TL;DR ('too long; didn't read') kind of day. Though I read every tweet Vincent wrote. In a bit I'm gonna get up off sofa &amp; finish putting my groceries away, trying to prepare for 1st vaccination Thursday &amp; sealing myself into my house until BOTH shots (Moderna) done.",irrelevant
1.38719E+18,"Florida private school bars teachers, staff from receiving COVID-19 vaccine while citing false claims. #Florida #NewsBreakLocal

https://t.co/MXb8b69V4y",negative
1.38719E+18,"She says her friend was telling her how the messenger mRNA in the vaccine, the protein used to attach to covid while having the immune system to attack it was engineered to not disappear like it normally would for these type of vaccines, causing the body to attack it indefinitely",Positive
1.38719E+18,Still on the fence about getting a COVID-19 vaccine? Here's what one expert says can help you decide https://t.co/fsW5SGaUo1,Neutral
1.38719E+18,"Covid-19: One in four suffer mild side effects from AstraZeneca and Pfizer vaccines, studyÂ shows https://t.co/pHFmetlPXI",Neutral
1.38719E+18,@JoyAnnReid moderna and alcohol do not mix well. Learned the hard way.,Negative
1.38719E+18,"Making chicken soup. Plenty of drinks ready. Tylenol. Movie plans and TV ready. Moderna vaccine number two tommorrow. We are hoping for little to no bad side effects but are prepare to be still and rest and let our bodies do their thing.  #DeclansThoughts 

#GetBoth #ModernaGang https://t.co/l2GF71p09Z",Neutral
1.38719E+18,You know whatâ€™s really not smart? Geting your advice for (not) taking the Covid vaccine from a 5â€™2â€ night club comic who appears to have given himself frontal bossing with his admitted growth hormone use.,Negative
1.38719E+18,"#NEW: Once BC gets more supply of AstraZeneca, this vaccine will be available to people aged 30+ in pharmacies across the province through the parallel first-come-first-service pharmacy program.

@CapitalDailyVic 
#covid19bc",Positive
1.38719E+18,"The entire point of vaccines - any vaccine - is for healthy people to take it, so that they are substantially less likely to become unhealthy.

One of Sailors from my last command is now being medically retired because of pulmonary damage from ""mild/moderate"" covid. Healthy, 32yo https://t.co/YSvco55Wvx",Positive
1.38719E+18,Just remember when we go into lockdown again because of a â€œnew variantâ€ from India or Brazil that makes the current vaccine inadequate that the Oxford team wanted to make their vaccine free but then pharma lobbied to have it patented so poor countries couldnâ€™t afford to vaccinate,Negative
1.38719E+18,"@labyrinthweaver I think someone should sue them over covid, mask and vaccine lies. Maybe Pharma should chime in.",Negative
1.38719E+18,"@justdey Good advice! I went last week for a cleaning. Four cavities ðŸ˜³ filled them today and took impression for a night guard. I was too sick to floss for weeks when I had covid, waited for vaccine before going in.",Positive
1.38719E+18,"Wtf...

Hollywood lobbyists intervene against proposal to share vaccine technology https://t.co/GBEWQa7DeP",Negative
1.38719E+18,"@metsgirl_5 I had Moderna and the second one did make me feel a little icky. Nothing that acetominophen couldn't help, though. Lasted a couple of days. You have a great immune system!",Positive
1.38719E+18,"Need a ride to get your #COVID19 vax?? Equality California @eqca has teamed up with @lyft to give you a $25 credit to get your #COVID vaccine! Get your credit here: https://t.co/havv7DKXtS 

#HighRiskCA #ThisIsOurShot #Vaccines https://t.co/VNkICbNzwx",Neutral
1.38719E+18,@jakeow so it's true that only hot bitches get pfizer god dammit I'm a moderna bitch,Negative
1.38719E+18,"@HuskerMan4Life @akeloroberts Some say ""radical,"" and others say ""amazing.""  Using the word ""radical"" is nothing more than a scare tactic from conspiracy theorists.  

Moderna is 96% preventative and J&amp;J is 80%+. Both prevent hospitalization.  #Knowledgeispower",Positive
1.38719E+18,"@benshapiro Iâ€™m healthy, young, with no health risks. No mask or vaccine for me. Iâ€™ve worked in covid this whole pandemic. Never got ill nor has anyone in my house. No sense living in fear.",Neutral
1.38719E+18,@NotPepeinVegas Iâ€™m waiting tbh I have asthma and I donâ€™t know how my body is going to react to the vaccine let alone Covid it self so ima just be carful but my mom who works in health care got it and all my homies they felt sick for couple days and got over it,Positive
1.38719E+18,"Warren County Health Services has first doses of the COVID-19 vaccine available Wednesday, April 28, for people 18 and older. See how to get one and the latest numbers of COVID cases and vaccines. https://t.co/Yn1L6xNoGJ",Neutral
1.38719E+18,"Kazakhstan on Tuesday launched its own, domestically-developed vaccine for mass inoculations against COVID-19, starting with popular locations such as shopping malls.â€‹ https://t.co/CV0VEa0uRJ",Positive
1.38719E+18,@Slim_Kutz You can still get Covid with the vaccine. It just eliminates the severe symptoms from Covid,Positive
1.38719E+18,"Information on paratransit support to get your vaccine can be found here: 
https://t.co/skoQdkhzU4

@AlamedaCounty  #MaskOn https://t.co/3uleAyuQzd",Neutral
1.38719E+18,"""I'm not living in FEAR of this virus."" -People who live in fear of getting the Covid vaccine",Negative
1.38719E+18,"Miami private school says it won't employ anyone receiving COVID-19 vaccine, citing false vaccination claims https://t.co/0vP0nugDWv via @USATODAY",Negative
1.38719E+18,More and more walk-in clinics are popping up across the state with the hope of making it easier for people to get vaccinated. https://t.co/mCP3ZNsE00 #10TV,Positive
1.38719E+18,"Vaccine appointments available at Walmart Apple Valley Supercenter Apple Valley from Apr 28 to May 3. Sign up here, zip code 55124:
https://t.co/zfFnn9Yvn7 (as of 6:42)",Neutral
1.38719E+18,"@clarkfornorman said if students want to attend prom and graduation that it is important to get vaccinated. 

Students 16 and older are only eligible for the Pfizer vaccine, but must be 18 and older to receive the Moderna and Johnson &amp; Johnson vaccine. https://t.co/f0jbbN4osk",Neutral
1.38719E+18,"The province of Quebec on Tuesday reported Canada's first death of a patient from a rare blood clot condition after receiving the AstraZeneca COVID-19 vaccine.

https://t.co/kwFjYYVHtP",Negative
1.38719E+18,@Angelaisawake @NeilClark66 @JamesDelingpole can you highlight the covid vaccine deaths? At this point it is even more important than the restrictions. It is killing thousand innocent people.,Negative
1.38719E+18,"I got COVID -19 again and that was third time. And Now I Heal again from third C0VID - 19. Same hard and dangerous like the first time. Vaccine is not STRONG enough like what you thinking. You think , you are immune with vaccine, BUT you are NOT. https://t.co/HbzngbNxw9",Negative
1.38719E+18,$MRNA DNA Script Partners with Moderna to Develop On-Demand Vaccines and Therapeutics for DARPA #Joint #Ventures https://t.co/0tS6qBvwGz,Neutral
1.38719E+18,"NEW: CVS #8852 on 04-29 to 05-01
Age Group: 18+

Address: 4235 Pacific Coast Highway, Torrance, CA 90505
Posted @ 1619567094
https://t.co/0mws9GGZhU",Neutral
1.38719E+18,"People listen to Rex, I get my 2nd dose of Moderna on May 20th https://t.co/oz5TweGFba",Neutral
1.38719E+18,"Scary to know @DaytonChildrens is willingly experimenting on a wide swath of children, when the risk of the vaccine is higher for kids than covid. 
No long term studies. Sick. https://t.co/XdLgcoKF3Z",Negative
1.38719E+18,Spotify is okay with Joe Rogan telling 21-year-olds not to get vaccinated #SocialMedia #digital #digitalhealth #health via https://t.co/UF63LtFeQC https://t.co/PLUDG1DFx4,Neutral
1.38719E+18,"An hour and 45 min late, today's statement from DBH/Dix says people aged 59 years and older can now book their vaccine.

AstraZeneca now available to people aged 30+ in hotspot communities.

@CapitalDailyVic 
#COVID19BC",Neutral
1.38719E+18,@JaceSerrano Covid hair stays until a vaccine is provided! I'm not going through that awkward hair phase if we go into lockdown again!,Positive
1.38719E+18,"Vaccine appointments are available at

Walgreens/Duane Reade (Pfizer)
58-01 Queens Boulevard, Queens, NY, 11377
(800) 925-4733

https://t.co/z3qNB5oVNO",Neutral
1.38719E+18,"Vaccine appointments are available at

Walgreens/Duane Reade (Pfizer)
109-62 Francis Lewis Boulevard, Queens, NY, 11429
(800) 925-4733

https://t.co/lCQIJdxMnr",Neutral
1.38719E+18,"@BabyDontLie1 @BlueAmericanMom @scrowder Look, another person who doesnâ€™t know how stats work. 550,000 covid-19 deaths, that is more than every vaccine in the world combined.",Positive
1.38719E+18,"@doctor_oxford @beith123 Oh he said it.

Unadulterated shit.

Em ..frequently adulterating shit....",Irrelevant
1.38719E+18,I'm getting the covid vaccine!,Positive
1.38719E+18,"1,671,128 doses of Pfizer-BioNTech, Moderna and AstraZeneca COVID-19 vaccines have been administered in B.C., 89,457 of which are second doses.",Neutral
1.38719E+18,"@troutslayer67 Don't be nervous, I'm fully vaccinated with Moderna (3 weeks out)...I hydrated the night before and had no side effects. Move your arm alot after shot..it prevents soreness. ðŸ™ðŸ½ðŸ¤—ðŸ’™",Positive
1.38719E+18,"Two weeks and two days out of our 2nd Moderna jab, and tonight my husband and I will celebrate by having dinner at home with our oldest daughter. I can't wait to hug her!",Positive
1.38719E+18,Johnson &amp; Johnson vaccine could return to Worcester mobile clinics in coming weeks - Worcester Telegram https://t.co/6aRVBpqydB https://t.co/YPWpsVQBtE,Neutral
1.38719E+18,@ThatClerksGirl Just got moderna 2 about an hour ago. Stay strong!,Positive
1.38719E+18,Could Covid-19 vaccine passports use biometric data? https://t.co/nXYvkOSOhV,Neutral
1.38719E+18,"@lankmaster9000 @POTUS It's high if you live in a red state. 
https://t.co/xAS2Em7bYv",Irrelevant
1.38719E+18,As for as I know Biden ask American people to take a vaccine not to drink bleach the other guy left everyone without any guidance on covid so he could play golf everyday. As far as I know Biden never called it a hoax and Tucker Carlson is just out right crazy,Positive
1.38719E+18,this is so selfish cus the vaccine doesnâ€™t prevent you from spreading it to others so really all this is saying is fuck everybody else iâ€™m vaccinated so if i catch covid iâ€™m good but good luck to everybody else i come into contact with.......i HATE yâ€™all https://t.co/pllWkmPTa7,Positive
1.38719E+18,Hmm I'm no scientist but I feel like someone actively telling young people not to get the vaccine is actively contributing to the spread of covid.,Positive
1.38719E+18,Bill Gates Wonders Whether FDA Can Be Trusted on a Covid Vaccine - Bloomberg #thankscdc #vaccines #novaccinepassport https://t.co/K6LenwvOk1,Neutral
1.38719E+18,"MAY 15TH 2021

BIGGEST WORLDWIDE PROTEST EVER AGAINST LOCKDOWNS, COVID RESTRICTIONS, VACCINE PASSPORTS AND THE GREAT RESET.
 https://t.co/6xX45Oz9Ac https://t.co/a0Ygy7poUS",Negative
1.38719E+18,"the covid vaccine is like the ultimate biological Trojan horse, except instead of COVID itâ€™s full of COVID viruses that converted from their insane religious war dogma 

and now Iâ€™m a little too into the weeds",Negative
1.38719E+18,"So my daughter got her vaccine today ðŸ¥³. She got @moderna_tx , I got @pfizer , my son got @AstraZeneca so if my youngest  daughter @JNJCares  we'll have ALL 4 of the top vaccines in my family ðŸ¥³ðŸ¥³ðŸ™",Positive
1.38719E+18,@LucrativeLosses @PeterMcCormack I didn't but my wife got moderna and I got pfizer,Neutral
1.38719E+18,@themrs805 Wear a mask. Vaccine doesnâ€™t stop you from getting covid. It hopefully makes the symptoms less severe.,Neutral
1.38719E+18,"Please fill out this survey being done by @uniofleicester 

ðŸ–Š Quick short online survey (&lt;5 mins) to understand the international impact of COVID-19 vaccine hesitancy
https://t.co/IUDzJkKfYE",Neutral
1.38719E+18,"Just two days into this week and itâ€™s been hella weird ðŸ’€ Started working morning shifts after 3 years, and just today I got my Covid vaccine lmaooo I wonder what tomorrow has stored for me ðŸ‘€",Neutral
1.38719E+18,@troutslayer67 I had my second Moderna about a month ago.  I didnâ€™t feel well for about 4 hours.  Then I was 100% fine.   I expected the worst.  But it was no big deal at all.  Good luck!,Positive
1.38719E+18,@peachontwitta Sounds about right. But I mean we still eat hotdogs and I couldn't name 3 ingredients in those things. I know every one in the covid vaccine.,Positive
1.38719E+18,Did you get the COVID-19 vaccine?,Neutral
1.38719E+18,"This past Friday on The Joe Rogan Experience, host Joe Rogan further contributed to the vaccine hesitancy cause by discouraging healthy young people from getting the COVID vaccine.  

https://t.co/SCbsrwml7m
https://t.co/a2DBt2XvFu",Negative
1.38719E+18,Oh shit I just checked my appt is actually on the 15th not the 1st. I guess moderna is a while month between shots instead of 2 weeks ??? :0 ok well I'm gonna schedule another week off then and use this extra week I accidentally got to finish Dukes animation commission.,Neutral
1.38719E+18,@bougatsas1 @hashing2heating PEOPLE ARE DYING. IT HAS TO BE COVID. TAKE THE VACCINE!,Positive
1.38719E+18,All these vaxholes talking about the side effects of vaccine. I had covid and only lost taste for a day. Come on people.,Negative
1.38719E+18,New concerns about possible side-effects from COVID-19 Vaccine â€“ WPXI https://t.co/SiphCXzv5p,Negative
1.38719E+18,"@arwenhumphreys   Personally, I think the only reason Ford and Trudeau got the AstraZeneca was that what people at the beginning were worried about.  Also, they did it at a pharmacy also.  I was glad Trillum hospital and UTM had it.. As I said before got Phifer.",Positive
1.38719E+18,"The Richmond Ambulance Authority is working to make vaccinations more accessible, offering the Moderna vaccine to people in their homes. https://t.co/VqJCQKWU5G",Neutral
1.38719E+18,"@rgalante Going Thursday for the 2nd Moderna shot, my husband had his 2nd Pfizer yesterday, and he is feeling fine.",Positive
